id,x,y,w,h
0,593.0,451.0,140.0,200.0
1,808.0,405.0,140.0,200.0
2,1140.0,437.0,140.0,200.0
3,797.0,664.0,140.0,200.0
4,1324.0,593.0,140.0,200.0
5,1361.0,429.0,140.0,200.0
6,1044.0,657.0,140.0,200.0
7,1509.0,451.0,140.0,200.0
8,1612.0,614.0,140.0,200.0
