x,y
381.0,415.0
535.0,199.0
574.0,333.0
819.0,197.0
713.0,434.0
523.0,328.0
809.0,327.0
606.0,428.0
516.0,274.0
464.0,2.0
598.0,144.0
398.0,553.0
195.0,322.0
397.0,324.0
