x,y
1073.0,942.0
1294.0,941.0
1529.0,930.0
832.0,959.0
832.0,701.0
1083.0,675.0
1316.0,686.0
1073.0,942.0
1294.0,941.0
1529.0,930.0
832.0,959.0
832.0,701.0
1083.0,675.0
1316.0,686.0
